company	Zurich Insurance Group	30
company	Clintec	21
company	Firmenich	21
company	FIND	8
company	VARO Energy	5
company	Eurofins Germany	5
company	Wells-Brooks Associates	4
company	Lombard Odier	4
company	Essity	5
company	Eurofins	10
company	Swisscom	5
company	The Dev Foundation	1
company	Universitat Basel	15
company	École Polytechnique Fédérale de Lausanne	8
company	Equatex AG	1
company	Uber	6
company	International Services	3
company	university of bern	4
company	JACK & JONES	4
company	Picterra	9
company	Theater Casino Zug	1
company	Robert Bosch	8
company	Halfmann Goetsch Partner AG	1
company	Power Integrations	4
company	International Campaign to Ban Landmines - Cluster Munition Coalition	2
company	Information Science Institute, University of Geneva	3
company	dnata Switzerland	2
company	msg global solutions	5
company	Hotel Victoria	1
company	studentenjobs.ch	1
company	SOCAR Research	6
company	AGENTIL SA	2
company	Wipro Limited	63
company	Hotelplan	1
company	Crowne Plaza Zürich	1
company	globegarden childcare	6
company	Textron Aviation	9
company	C3 Limited	5
company	Emerson	15
company	NNE	4
company	Inmarsat	2
company	AmaWaterways	1
company	Windmill Smart Solutions GmbH	1
company	ELITA Personalberatung	1
company	MB Recruiting SA	4
company	Stadler Service AG	2
company	Swissôtel Le Plaza, Basel	2
company	Exponent	11
company	The Estée Lauder Companies	21
company	Too Faced	1
company	Learning Strategies International (LSi.io)	6
company	LSi	6
company	Baxter	5
company	SC Johnson	2
company	Swiss Startup Factory AG	5
company	trabbalo AG	1
company	LABGENE Scientific SA	2
company	Infocentric Research AG	4
company	Correvio Pharma Corp.	7
company	ROMI Zürich	2
company	Auterion	12
company	Swiss Tropical and Public Health Institute	6
company	Juvabis AG	11
company	TopCC Sihlbrugg	1
company	Netcentric	3
company	Sony Electronics	3
company	Gaia Hotel	2
company	Duni AG	1
company	Red Hat	1
company	Proceq	7
company	LA PRAIRIE	1
company	Digital Luxury Group, DLG	9
company	Qmedics AG	2
company	Envigo	1
company	Sandro	1
company	MCH	8
company	Montres Jaquet Droz SA	1
company	Ms. Poppins Daycare	1
company	IDEAS emplois	1
company	Michael Bailey Associates	7
company	Symbiotics Group	11
company	Kinderspital Zürich	17
company	GF Machining Solutions International SA	2
company	GlobalSportsJobs Ltd.	1
company	Citi	3
company	FysioSupplies B.V.	1
company	Miinto	1
company	Symbiotics	8
company	Provisur Technologies	8
company	Hair & Beauty Dilek	1
company	QualySense	8
company	IDEXX	10
company	Kantar Careers	1
company	eMonitor	2
company	IT Resource AG	1
company	Lifescan	1
company	Markem-Imaje	9
company	Mane Contract Services Limited	1
company	Adidas	9
company	AMAG Group	5
company	Nestlé Business Services	2
company	Eurpean Academy of Dermatology and Venereology	2
company	UiPath	1
company	gategroup	10
company	Park Inn by Radisson Zurich Airport -Rooms	2
company	Risk Management Solutions	2
company	Avantor	12
company	Base-IT GmbH	1
company	Kone	2
company	Astro Gaming	9
company	ISG	1
company	Winterthur Gas & Diesel Switzerland Ltd.	32
company	BOARD International SA	2
company	Prismond LifeScience Services	15
company	StaffHost Europe	3
company	IHS Markit	7
company	ProtonMail	12
company	Brady PLC	1
company	Aquilas Company Builder AG	4
company	Mirabaud	1
company	Humanys Experts	4
company	Butcher Badenerstrasse	2
company	GICHD	5
company	Gleason	4
company	Boréal Coffee Company	2
company	Boutiquehotel Thessoni classic Zürich-Regensdorf	1
company	Electrolux	2
company	Répertoire Vert	1
company	CarePeople	1
company	Skilled- Recruitment Solutions	16
company	Hotel California	1
company	HCCM AG	2
company	Choba Choba	2
company	FIRST Global Events Agency	2
company	Unisite	6
company	IQAir Switzerland	4
company	Nannies Incorporated	1
company	Rusal Marketing GmbH	9
company	PPD	10
company	Centre for Humanitarian Dialogue	1
company	Intercontinental Genève	5
company	bioMerieux	6
company	The Aicila Group	2
company	Schneider Electric	6
company	FINCO Search	4
company	Four Points by Sheraton Sihlcity Zürich	1
company	INAIT SA	1
company	SWISS International Air Lines AG	2
company	ASPIVIX SA	5
company	Ringier	1
company	Ringier AG	1
company	addexpert GmbH	1
company	Brainlab	3
company	Mikron Agie Charmilles AG Nidau	3
company	Human Technologies Corporation	1
company	Toradex AG	1
company	SoftwareONE	4
company	Logitech	14
company	International Telecommunication Union (ITU)	29
company	Hyatt	3
company	ZS Associates	4
company	Hero Schweiz	3
company	Amberg Group	1
company	ViaSat	19
company	Westhouse Group GmbH	10
company	Boréal Coffee	1
company	Kumar Organic Products Europe AG	1
company	SUPERLUXE Sàrl	1
company	Nanocorp AG	2
company	Publicis Communications Schweiz AG LSA	1
company	Double Check AG	2
company	Leidos	1
company	L'Oréal	4
company	L'Oreal USA	4
company	Group Business Services	2
company	Prospectus	1
company	AXA Versicherungen	3
company	Labster	3
company	Swiss International Air Lines AG	34
company	Parrot Drones	28
company	Gaea21	3
company	Cosswiss AG	1
company	Waelti Partners	2
company	Quiksilver	1
company	Hotel Seehof Davos AG	1
company	RailGastro GmbH	1
company	Acino Pharma AG	1
company	Bank for Inter­na­tio­nal Sett­le­ments	2
company	Farma Mondo SA, Chiasso	3
company	SmartWave	4
company	Homegate	1
company	Yuujou AG	2
company	Unic	1
company	Lantal	1
company	Acino Pharma	12
company	Connect44	4
company	Patagonia	1
company	FieldCore	9
company	UNHCR	2
company	Mettler Toledo	11
company	Atkins	8
company	GF Machining Solutions AG	4
company	Atlantis by Giardino	1
company	Barilla	1
company	Astreya	3
company	Too Good To Go	5
company	UniversitätsSpital Zürich	27
company	PCI Bauprodukte AG	1
company	shop and more AG	2
company	Expleo	3
company	Ogier	2
company	Functional Food Grono GmbH	3
company	Amaris.AI	9
company	Legacy Pharmaceuticals International	2
company	Belenos Clean Power	8
company	Kinder Nannies & Staff Ltd.	2
company	Open Web Technology	3
company	Adva Optical Networking	3
company	MBR Partners	2
company	Aston Life Sciences	22
company	Morphean	2
company	SR Human Kapital Services Sa	1
company	Newell Brands	2
company	Humentum AG	1
company	Archer Daniels Midland Company	59
company	Leukerbad Clinic	1
company	EF Corporate Solutions	4
company	Universität Luzern	3
company	Consortia Recruitment Partners	52
company	M R Spedag	1
company	Cliveden Trading AG	1
company	Gsponer Management Consulting AG	1
company	Smart edge Ltd	1
company	Can Man AG	1
company	Bolloré Group	3
company	ConSol Partners	1
company	Global Antibiotic R&D Partnership (GARDP)	18
company	Pexapark	3
company	TSM	1
company	Swisslog	3
company	Alp ICT	1
company	Signatys	1
company	GLC MARKETING	1
company	DORIER GROUP	3
company	Open Systems AG	5
company	Fork & Bottle	3
company	ServiceNow	4
company	Wavemaker	4
company	SAS Institute	1
company	GTT Communications	5
company	Syderal Swiss	2
company	BIOTRONIK	17
company	BIOTRONIK SE & Co. KG	6
company	Hair Salon / Genève	1
company	Bitcoin Suisse AG	5
company	Cross-Systems	4
company	Grand Hotel des Bains Kempinski St. Moritz	16
company	KAÏNOO Sàrl	1
company	Deutsche Bank	5
company	PartnerRe	5
company	Genolier Swiss Medical Network	1
company	EF Ultimate Break	4
company	Procter and Gamble	11
company	Biblioemplois	4
company	AMPCO METAL SA	3
company	Thales	110
company	Good Tutors Finder	1
company	GlobalCareer	3
company	OMYA Industries, Inc.	29
company	Voigt Gruppe	1
company	ecoRobotix SA	15
company	REYL Group	1
company	Rasso Swiss Pharma	3
company	LocalEyes	2
company	The Artisan	2
company	Nestlé Suisse SA	1
company	SV Group	3
company	World Taekwondo	1
company	Nanolive SA	12
company	Capgemini	6
company	Turner & Townsend	9
company	Finyon Consulting AG	3
company	Radio Télévision Suisse	1
company	EASYsa	1
company	Kopter Group AG	13
company	Experis AG	16
company	FunderMax GmbH	3
company	World Council of Churches	6
company	L.RAPHAEL Genève	6
company	Stella EOC	1
company	Web 3.0 Technologies Foundation	13
company	Ovivo Switzerland	14
company	Multidisciplinary Digital Publishing Institute (MDPI)	11
company	Lionbridge Technologies	5
company	Elsalad	2
company	Experientia Global SA	3
company	CHEP	2
company	Helvetica Partners Sarl	6
company	QSI Global Ventures	2
company	Hosco Talent Search - a division of Hosco	2
company	Ikentoo	2
company	Younergy Solar SA	4
company	Hill International, Inc	5
company	EF	1
company	Gresham Hunt	1
company	Salon de Coiffure / Genève	1
company	Empiric Solution	1
company	Yodea Recrutement	12
company	NextLink Solutions	3
company	A à Z emplois	1
company	Chalet Royalp Hotel & Spa	3
company	Optotune	9
company	PepsiCo	3
company	Wifey Beauty LLC	3
company	Viking	52
company	SYNLAB	1
company	Gazelle Global Consulting	6
company	ConvaTec (Switzerland) GmbH	2
company	Polyglot Group	2
company	Chama Fest	1
company	Chiquita Brands International Sàrl	3
company	NESTRADE S.A.	3
company	NetGuardians	5
company	Apco Technologies SA	2
company	TEAM Marketing	1
company	Labster - Virtual Science Learning	3
company	Yova	1
company	PIDAS Aktiengesellschaft	1
company	Parrot	38
company	south pole group	11
company	Deposit Solutions GmbH	4
company	ZHAW Zürcher Hochschule für Angewandte Wissenschaften	27
company	MAMMUT SPORTS GROUP GmbH	8
company	LIFEMALL SA	2
company	venture	2
company	Crowne Plaza	2
company	Artmotion AG	1
company	Puratos	3
company	Solenis	7
company	Ridgeline Therapeutics	9
company	pixel dairy productions	4
company	Jabil Circuit	42
company	STEINHEM direct search	1
company	ICRC	11
company	Good Cleaners Finder	1
company	AI Business School AG	2
company	BASF Agro B.V.	8
company	Aerolite AG	2
company	Atcom Planung & Ausführung	6
company	Business Conector Services AG	5
company	Rieter	4
company	Verity Studios AG	17
company	SwissCommerce	2
company	ESCAR Management AG	1
company	Align Technology	31
company	Machine Learning and Computational Biology Lab	18
company	Hill's Pet Nutrition	1
company	Wabtec	5
company	Kantonsspital Obwalden	1
company	Medacta International SA	16
company	Nielsen	2
company	Avaloq	10
company	Orin Rice	1
company	Revier Mountain Lodge	1
company	GE Power	24
company	EF Education First	22
company	CALIDA	2
company	network personal	1
company	Kohler & Partner	1
company	C35 - CS International Sàrl	4
company	InterContinental Geneva Hotel	7
company	RJ Watches SA	1
company	Professorship of Forest Ecology	9
company	LAR Ventures Limited	4
company	Holcim	4
company	DSM	41
company	Advanced Sterilization Products	26
company	Breitling	3
company	Genedata	25
company	persona service AG & Co. KG	9
company	COMET Group	6
company	Société des Produits Nestlé S.A.	33
company	GSK	26
company	Schweizer Radio und Fernsehen	2
company	OKJOB	7
company	Sophia Genetics SA	18
company	Arobase Interim	3
company	INAUTEC GmbH	3
company	Emerald Group	3
company	globegarden ZURICH CITY	1
company	Veeam Software	3
company	MécanAir SA	1
company	CTC Resourcing Solutions	67
company	Consultys - Life Sciences Experts	18
company	Nooch-Asian Kitchen	2
company	Cenduit LLC	6
company	Bachem	14
company	LafargeHolcim	15
company	Predictive Layer	2
company	Rüeger / Ashcroft	1
company	Hotel Chetzeron	6
company	Faction Skis	1
company	Restaurant Metropol	2
company	Yova AG	3
company	Takeda Pharmaceuticals	75
company	swissinterim travail temporaire & fixe	5
company	Redstone Private Banking	2
company	Air Canada	3
company	Manor AG	4
company	Tech Data Corporation	2
company	Bel Group	2
company	Childcare educator for Pre-Kindergarden group directly at the RAILWAYSTATION in ZUG	2
company	PUMA	1
company	Forfirm	6
company	Levi Strauss & Co.	20
company	EPFL Digital Epidemiology Lab	5
company	The Ritz-Carlton Hotel de la Paix, Geneva	9
company	Adia	4
company	Holidaycheck EN	5
company	Dorel Sports	4
company	Fortil	1
company	FGen GmbH	6
company	Meese Inc.	4
company	Model AG	1
company	MTF Quadra SA	6
company	Beekeeper Careers	3
company	Norgine	6
company	AKKA TECHNOLOGIES	21
company	Mountain Hardwear (Columbia Sportswear Company)	2
company	Ermenegildo Zegna	1
company	EXPRESS PERSONAL	1
company	Erziehungsdirektion Amt für Hochschulen	3
company	Staeger Personalmarketing	21
company	Rigaku	1
company	Groupe E	1
company	TGW Group	3
company	VERIT Immobilien	1
company	Scenic Tours Pty Ltd	5
company	Groupe Rossignol	2
company	Digitec Galaxus AG	1
company	￼3A Composites Core Materials - Airex AG	3
company	Credit Suisse Campus	6
company	Black Tap	2
company	InterContinental Hotels	6
company	Institute of Molecular Health Sciences	6
company	Dunn Belmont	8
company	la Brunner Leiterin Human Resources Centris AG	1
company	Engadin St. Moritz Mountains AG	1
company	Restaurant Calanda Chur	1
company	IBKR	2
company	Family living in LONAY- Switzerland	1
company	International Osteoporosis Foundation	6
company	Cyber Resilience Suisse Sàrl	2
company	Beelong Sàrl	1
company	Alpiq InTec Gruppe	1
company	GF Machining Solutions Management SA	3
company	Institute of Agricultural Sciences	11
company	Institute of Pharmaceutical Sciences	11
company	Institute for Geochemistry and Petrology	6
company	Eurovision Services S.A	3
company	Institute for the History and Theory of Architecture	4
company	Institute for Dynamic Systems and Control, Department of Mechanical and Process Engineering	6
company	OMNI Life Science GmbH	2
company	Atmospheric Physics Group	6
company	Management Information Systems	10
company	ETH Risk Center / Swiss Seismological Service	3
company	Laboratory of Thermodynamics in Emerging Technologies	9
company	Institute of Environmental Engineering	13
company	Institute for Environmental Decisions	14
company	Reliability and Risk Engineering Lab	7
company	Institute for Atmospheric and Climate Science	9
company	Schmid & Partner Engineering	5
company	Feintool System Parts Lyss AG	2
company	KLINIK BETHESDA	2
company	Alohi	6
company	Quanta	6
company	ALTOO	1
company	CHT Germany GmbH	2
company	Indie Campers	1
company	BRP	8
company	ACCOR	1
company	Subway Solothurn	2
company	Department Biosystems Science and Engineering	7
company	Universitätsspital Basel	10
company	SCANDERRA GMBH	1
company	Genossenschaft Migros Basel	4
company	CPS Personal AG	4
company	SORBA EDV AG	1
company	Geneva University	15
company	Vie Montagne	2
company	Novo Nordisk India	4
company	Booking.com	1
company	HEGIAS GmbH	1
company	GEOX Retail Srl	2
company	TEAM Marketing AG	3
company	ALDO Group International AG	6
company	Leybold Schweiz AG Pfaeffikon	3
company	Frankys BBQ	2
company	myCamper GmbH	2
company	NOMAD AVIATION	1
company	Matt & Elly Brewery and Kitchen	1
company	SEC Pharma	22
company	MP Kids	1
company	coty	17
company	Valiantys	3
company	PHYSIOPRAXIS GmbH	1
company	Zulu Republic	2
company	Magnolia International Ltd.	9
company	Biophysics Group	12
company	Computational Biology (CoBi) Group	11
company	Computational Biology Group at the Department of Biosystems Science and Engineering of ETH Zurich	12
company	Department of Biosystems Science and Engineering	22
company	THEMA Consulting SA	2
company	Koraal	3
company	TransMarket Group	3
company	Migros-Genossenschafts-Bund	2
company	Kipling	4
company	EastPak	4
company	ERM Group	2
company	Restaurant Blue Monkey	2
company	Bio-Rad Laboratories	13
company	Médecins Sans Frontières Suisse	37
company	Hôpital Cantonal Universitaire de Genève	4
company	Koch Supply & Trading	5
company	World Food Programme	5
company	Sephora	4
company	Meggitt	4
company	ConvaTec	4
company	Medepro International	1
company	Kandou Bus	7
company	Community Legal Aid Services	1
company	The Verbier Touch	2
company	CVO Europe	7
company	C&A Mode	2
company	T.V.T Marine Automation Company	2
company	Regionales Pflegzentrum Baden	2
company	HolidayCheck AG	1
company	Stadler Rheintal AG	3
company	BestMile	6
company	Presented by GLOBALSPORTS	4
company	Les Elfes International Verbier	1
company	Fusion	4
company	SYDERAL SWISS SA	5
company	SF Retail AG	1
company	Calag Carrosserie Langenthal AG	2
company	aki-electronic	2
company	D-ploy	6
company	Olmix	7
company	Rosewood Hotels	3
company	Jobspring Partners	2
company	Specialized	12
company	Helen of Troy	2
company	Childcare educator for nursery group dirctly at the BOSSHARD ARENA in ZUG	2
company	Aerotek	19
company	Fit1Job	1
company	Koenig & Bauer	1
company	HaslerRail AG	15
company	Gateway Solutions	1
company	SBB AG	2
company	VOI Technology AB	2
company	Malibu Nation AG	3
company	LYO-X GmbH	14
company	punkt personal AG	1
company	BRAMBLE SKI	8
company	Puzzle ITC	1
company	Hoppler Consulting	2
company	St. Gallen Symposium	1
company	CAPITAL GES	2
company	Chateau d'Ouchy	4
company	Onedot	8
company	Institute of Inorganic Chemistry	6
company	Austrian Academy of Sciences, The Stefan Meyer Institute for Subatomic Physics (SMI)	5
company	Syderal Swiss SA	3
company	Institute for Machine Tools and Manufacturing	7
company	The Institute for Learning Sciences and Higher Education	3
company	Institute for Biomechanics	12
company	Laboratory of Hydraulics, Hydrology and Glaciology	5
company	Laboratory for Mesocopic Systems	2
company	Chair of Production and Operations Management	8
company	Mobiliar Lab for Analytics	4
company	Certina Ltd	1
company	Work Selection	24
company	VAT ​Vakuumventile	10
company	Cilatus BioPharma Consulting AG	5
company	FAREVA - INTERSERVICE AG	2
company	Eidgenossische Technische Hochschule Zürich, ETHZ	152
company	Zurich University of Applied Sciences ZHAW	12
company	Customer Experience Group	2
company	novoMOF	1
company	Spitex Knonaueramt	1
company	Park Inn by Radisson Zürich Airport	4
company	Lemarc Agromond	4
company	WSMI - World Self-Medication Industry	3
company	Universitäre Psychiatrische Kliniken Basel	8
company	Industrial Company	4
company	The American School in Switzerland	1
company	Roquette	17
company	Four Seasons	2
company	Electronic Arts	12
company	TransPerfect	18
company	Marché Restaurant Würenlos	3
company	Institute of Oncology Research	3
company	SoftInWay Switzerland GmbH	3
company	International AIDS Society (IAS)	17
company	Teralytics	1
company	Gjosa SA	4
company	Source Technology	1
company	Vivaldi Partners Group	3
company	SHERPANY	4
company	International Code of Conduct Association	1
company	Mammut Sports Group AG	3
company	GenLots	1
company	Lenovo	5
company	Hult International Business School	1
company	Takeaway.com	2
company	Collège Champittet	4
company	Sevensense Robotics AG	1
company	BioDuro	8
company	Selleck Chemicals LLC (molecular biology)	1
company	Petrofer AG	2
company	OANA AG	1
company	NetApp	3
company	MIACAR	3
company	ITL Switzerland	5
company	Lykke Corp	1
company	PMS Process Management System GmbH	2
company	Kallysoft Informatik AG	2
company	HEMEX AG	24
company	Baronie	2
company	Canon	1
company	Lonza Ltd	9
company	The Faction Collective	2
company	Le Mirabeau Hotel & Spa	4
company	PaxVax	11
company	Sberbank	1
company	Verizon	2
company	BeiGene	15
company	RWS Life Sciences	3
company	Swiss Institute for Empirical Economic Research, University of St.Gallen	1
company	Roquette Frères	2
company	Unilabs	3
company	HARMAN International	4
company	VIU Eyewear	5
company	Eastman	1
company	Corteva Agriscience	15
company	Advias	1
company	Michael Bailey Associates - UK Contracts	7
company	NEWcruitment Switzerland	2
company	Arsenal Sàrl	1
company	SITEX	4
company	Tech Data	2
company	Nezasa AG	1
company	SUSI Partners AG	5
company	remote control productions gmbh	1
company	JIMMY CHOO	1
company	walliserkanne & sigis.bar	2
company	AIR HR	7
company	Ecuadorian Rainforest, LLC	1
company	Thinkwell	2
company	MCI Group	1
company	ITSS SARL	1
company	Amstein + Walthert	2
company	SWISS Foundation for Innovation and Training in Surgery	3
company	Carbon Delta AG	4
company	Summit Recruitment AG	1
company	Sparrow Ventures	6
company	CAScination	7
company	TTI Europe	2
company	Modum.io AG	4
company	Rasso Swiss Pharma Inc	3
company	IPS-Integrated Project Services	3
company	Cambridge Quantum Computing	7
company	World Health organization	2
company	Letimo	1
company	Rehau	1
company	Sherwin-Williams	3
company	Valora	3
company	Ridedott	1
company	Tier Mobility GmbH	2
company	KAYAK	2
company	Ricardo	6
company	White Horse International GmbH	4
company	Planted	7
company	FIRST	6
company	Techdata workday	2
company	PRISMOND - LifeScience Experts	14
company	yamo	3
company	Joe Security LLC	1
company	Goodwill Industries - Big Bend, Inc.	2
company	Mac Solution	7
company	recruit 4 work	2
company	UNIGE	11
company	Goodwall Inc	3
company	Maersk	1
company	citizenM	11
company	Pfizer Inc.	3
company	DXC Technology	1
company	EPFL Extension School	3
company	CONFIDENTIEL	1
company	Medidee Services SA	2
company	dcvmn international	2
company	Groupe Casino	2
company	JALET ASSOCIES	10
company	Golfhotel Riederhof	1
company	SWINTER SA	5
company	Skullcandy	1
company	Consultys	14
company	Starmind	9
company	i-surance GmbH	3
company	SIG Combibloc	4
company	Hero Group	3
company	The High Companies	3
company	fundinfo AG	4
company	On Ag	2
company	Women's International League for Peace and Freedom	6
company	Decomplix AG	4
company	Max Zeller Söhne	3
company	University Hospital Bern	9
company	Check Point Software Technologies Ltd.	1
company	Zscaler	4
company	VMware	9
company	MZ Personalberatung	6
company	JobTalente	2
company	Callpoint	1
company	profi-con Contamination Control	1
company	Evereden Search	1
company	LuckaBox Logistics AG	2
company	CROMSOURCE	6
company	Decomplix	4
company	Stamford Consultants AG	8
company	Bank for International Settlements	1
company	Juice Plus	3
company	STAEGER PERSONAL, Your Recruiting Partner	2
company	Teradata	3
company	MRS Management	1
company	Bluscooters	3
company	ADV Talent Partners	10
company	Personal Sigma Stans AG	1
company	Coperion	8
company	Coperion K-tron	3
company	Ecolab	9
company	Sky News عربية	2
company	PVH	1
company	Tinamu Labs	2
company	CRS Management und Service AG	1
company	OriginStamp AG	2
company	RISE FX	1
company	Redalpine	2
company	Nonstop Recruitment Careers	6
company	Gilead Sciences	6
company	SpineCraft EMEA	5
company	Medical Minds	9
company	SUPERLUXE SARL	1
company	Sky News Arabia	2
company	Enova	3
company	Weatherford	1
company	Amnesty International	1
company	Dietrich Engineering Consultants	3
company	AI Ventures	2
company	Amazee	5
company	Restaurant Chesery	3
company	Proactif SA	1
company	X-Rite	3
company	Enterprise Partners	1
company	Kidston Personnel	1
company	Sprinklr	2
company	Zegg Geschäfte AG	1
company	Oman Air	1
company	1plusX AG	1
company	ISATI	4
company	GfK	2
company	active-consulting GmbH ¦ focused consulting & recruiting	5
company	Dimension Data	3
company	DKSH	11
company	TopKamera AG	3
company	Goodwall Fellowship Program	1
company	Strativ Group	1
company	BNC Business Network Communications AG	1
company	Garrett Advancing Motion	10
company	Addex Therapeutics Ltd	15
company	25hours Hotel Zürich West	1
company	Coopers Group GmbH	23
company	HamlynWilliams	1
company	Randolphs Recruitment	6
company	Rockstar Recruiting	1
company	Ypsomed	6
company	SCOTT Sports SA	3
company	Curtiss-Wright	1
company	Bechtle suisse romande	4
company	ComatReleco AG	3
company	Institute for Research in Biomedicine (Bellinzona)	8
company	rzJob	1
company	Fision Technologies	1
company	Orthopädie St. Gallen AG	1
company	Kienbaum	7
company	IP-Max SA	1
company	Connect 44 AG	1
company	Mercure Hotel Stoller Zürich	1
company	Sphere	1
company	KEYENCE International	1
company	International Liver Foundation EASL	2
company	MRI Manserv AG	1
company	Pacific Gas and Electric Company	13
company	gia's remedies	1
company	LimeBike	2
company	Quanta Consultancy Services	7
company	Liebherr-Export AG	1
company	University of Zürich, Center for Sustainable Finance and Private Wealth	1
company	GF Machining Solutions	2
company	ams	12
company	PROSTAFF Schweiz GmbH	1
company	SteriLux SA	1
company	Competec Service	5
company	Nomad Technics AG	1
company	Independent Clinical Services	5
company	Virtamed AG	4
company	NetGuardians, Inc.	4
company	Emirates	2
company	Medicalwriters.com	4
company	GE	42
company	Solvias AG	20
company	MIACAR - Migros Digital Solutions AG	2
company	AiM Services SA	7
company	OK JOB	2
company	Synergie (Suisse) SA	3
company	Hochschule für Agrar-, Forst- und Lebensmitteltechnologie	8
company	Gamaya	8
company	Socorec	1
company	VirtaMed	6
company	Decathlon Suisse	3
company	Aeffe S.r.l.	2
company	Bodycote SA	1
company	ON Semiconductor	3
company	Synergie	3
company	La Prairie Group	15
company	AirPlus International AG	1
company	A. S. Watson	1
company	caisma-kmit	1
company	Hôtel Palafitte	1
company	Stefanini	2
company	GetYourGuide	3
company	United People Global	1
company	Maryam Vardi HR Business Partner Centris AG	1
company	Coupa	6
company	Corsearch	1
company	MBP Solutions Ltd	3
company	MénageSimple SA	1
company	Connect Com AG	2
company	Georg Fischer AG	6
company	GE Renewable Energy	14
company	Mövenpick Hotel Basel	2
company	Optimus Search	7
company	Mammut	1
company	university of Geneva	4
company	ComitÃ© International de la Croix Rouge	4
company	VOI Technology	1
company	Swiss Malaria Group	1
company	FIS Global	1
company	rockwedding	2
company	Alters- und Pflegeheim Surlej	2
company	City Hotel Oberland AG	1
company	Empiric Solutions	1
company	Samira Alexander	1
company	Pharmaplan Switzerland	8
company	Olshan Properties	3
company	The Cambridge Institute of International Education	1
company	IIC-INTERSPORT International Corporation	2
company	Fasteris SA	6
company	AutoForm Engineering	1
company	Coloplast	1
company	AVAST Software a.s.	1
company	Hoerbiger	2
company	Imerys	7
company	Eclipse Hotels Group	2
company	Hirexa	1
company	GF MS Management	3
company	el paradiso	2
company	Adroit People GmbH	1
company	Universitäts-Kinderspital beider Basel UKBB	1
company	PEMSA	1
company	Impact Hub Geneva	1
company	Secure Data Innovations AG	1
company	GE Healthcare	22
company	Eson Pac AG	1
company	EM Microelectronic-Marin SA	3
company	Vetrotech Saint-Gobain (International) AG, Zweigniederlassung Kreuzlingen	1
company	additiv AG	1
company	Frewitt fabrique de machines S.A.	2
company	Syngenta Ltd	5
company	Liebherr-International AG	2
company	CC Compact Cleaning GmbH	1
company	Company: Steiner AG	2
company	Baxter International	11
company	JUUL Labs	6
company	BRANDED SARL	1
company	OneAston Pte Ltd	1
company	KIA Motors AG	1
company	Haufe	1
company	Avrios	7
company	ITycom	3
company	Talan	3
company	Electronic Search, Inc.	3
company	Numbrs	2
company	Hotel Roter Turm	2
company	Feinstanz AG	1
company	Banque Heritage	1
company	PhD Programme in Cancer and Immunology	8
company	Flughafen Zürich	4
company	AbbVie	7
company	Seattle Genetics, Inc.	25
company	novartis	1
company	Zegg Hotels & Spa	1
company	Xplore Pharma	1
company	Enterprise Bot	2
company	Polymetrix AG	4
company	neuvoo	1
company	ASIAWAY AG	2
company	Bilfinger HSG Facility Management	1
company	Talan Suisse	5
company	Swissbit AG	1
company	SBB	1
company	Allianz Global Corporate & Specialty	5
company	Huber Event Promotion GmbH	1
company	Bestzeit Lifestyle und Sporthotel / Heimberg Hotel AG	1
company	Pracujnalodi	1
company	inclusioplus - Wohnen und Arbeiten mitten in der Gesellschaft	3
company	Cannondale	4
company	Jewish United Fund/Jewish Federation of Metropolitan Chicago	2
company	ESKIMOS Sports GmbH	1
company	Exclusive Household Staff	2
company	Hanggi	1
company	Läderach (Schweiz) AG	1
company	Epismart	11
company	Dickieslife	1
company	Expedia Group	13
company	Orbium	1
company	Brillantmont International School	2
company	Move Digital AG	1
company	KELDAN GmbH	1
company	PROMOKANT	1
company	Touring Club Suisse	1
company	Arta Beauty	1
company	Barnickel & Fellows GmbH	4
company	Harbour House AG	2
company	schnellmann hcm	1
company	GE Digital	2
company	Negishi Sushi Bar	3
company	ASICS	2
company	Modis International	3
company	KIKO	1
company	Physio-Vital-Fitness, Gesundheitscenter mit ganzheitlichen Medizin	1
company	Hotel EDEN im Park	1
company	First Stop	1
company	PIERRE FABRE DERMO KOSMETIK GMBH GERMANY	2
company	Chenot Group	5
company	Freeride World Tour	2
company	Insmed Incorporated	12
company	TrekkSoft Group	1
company	Blue City Hotel AG	1
company	Gamut Corporate	1
company	ANYbotics	3
company	Astellas Pharma AG	7
company	Crozier Schweiz AG	1
company	ATLANTOtec	1
company	International University in Geneva	1
company	beqom	4
company	Flex	1
company	CONSULTYS - Life Sciences Experts	14
company	Bespoke Recruitment	2
company	Magic Leap - Multiple Locations	12
company	Université de Genève	12
company	Allianz Suisse Versicherungsgesellschaft	2
company	Audience Communication and Events	1
company	Linum Labs	3
company	Archilogic	3
company	Choba Choba SA	2
company	Synergy Health Däniken AG	1
company	Wyss Center for Bio and Neuroengineering	8
company	u-blox	15
company	Medallia, Inc.	1
company	CELLnTEC Advanced Cell Systems AG	12
company	Reprise	2
company	Radisson Blu Hotel, Basel - Food & Beverage	1
company	Crowne Plaza Zurich	1
company	MediaCom	1
company	simplypuro	2
company	Crypto Broker AG	3
company	Negishi	4
company	Ledermann, Wieting & Partners (LWP)	5
company	Alcon Pharmaceuticals	1
company	WhiteFrontier Ltd.	1
company	COSENTINO	2
company	Circ	4
company	NTNU - Norges teknisk-naturvitenskapelige universitet	5
company	Personal Contact Basel AG	8
company	Panoramic Gourmet AG	2
company	global-kaderpersonal.ch	5
company	TOFWERK AG	7
company	University of Geneva, Switzerland	14
company	Kimby AG	1
company	RACERFISH	1
